Id,Rule Name,Product,Severity,Status,Confidence,Category,Is Pro Rule,Assistant Triage Result,Assistant Triage Reason,Assistant Component,Repository Name,Repository Url,Line Of Code Url,Semgrep Platform Link,Created At,Last Opened At,Branch,Triaged At,Triage Comment,Triage Reason,Rule Description
469016507,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L6,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016507,2025-12-01 09:44:08.660099,2025-12-01 09:44:07.427144,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016500,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L7,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016500,2025-12-01 09:44:08.660081,2025-12-01 09:44:07.427139,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016488,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L8,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016488,2025-12-01 09:44:08.660064,2025-12-01 09:44:07.427133,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016485,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L9,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016485,2025-12-01 09:44:08.660047,2025-12-01 09:44:07.427128,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016478,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L20,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016478,2025-12-01 09:44:08.660031,2025-12-01 09:44:07.427122,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016471,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L21,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016471,2025-12-01 09:44:08.660014,2025-12-01 09:44:07.427116,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016467,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L139,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016467,2025-12-01 09:44:08.659997,2025-12-01 09:44:07.427111,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016463,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L177,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016463,2025-12-01 09:44:08.659980,2025-12-01 09:44:07.427106,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016455,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L181,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016455,2025-12-01 09:44:08.659963,2025-12-01 09:44:07.427100,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016445,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L190,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016445,2025-12-01 09:44:08.659946,2025-12-01 09:44:07.427094,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016434,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L209,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016434,2025-12-01 09:44:08.659929,2025-12-01 09:44:07.427076,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016428,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L237,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016428,2025-12-01 09:44:08.659912,2025-12-01 09:44:07.427070,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016420,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L271,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016420,2025-12-01 09:44:08.659895,2025-12-01 09:44:07.427065,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016412,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L305,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016412,2025-12-01 09:44:08.659878,2025-12-01 09:44:07.427060,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016400,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L359,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016400,2025-12-01 09:44:08.659861,2025-12-01 09:44:07.427054,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016388,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L707,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016388,2025-12-01 09:44:08.659843,2025-12-01 09:44:07.427049,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016376,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L722,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016376,2025-12-01 09:44:08.659826,2025-12-01 09:44:07.427043,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016366,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L760,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016366,2025-12-01 09:44:08.659810,2025-12-01 09:44:07.427038,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016357,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L768,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016357,2025-12-01 09:44:08.659793,2025-12-01 09:44:07.427019,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016352,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L824,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016352,2025-12-01 09:44:08.659775,2025-12-01 09:44:07.427013,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016342,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/bootstrap-daterangepicker/website/index.html#L842,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016342,2025-12-01 09:44:08.659759,2025-12-01 09:44:07.427007,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016334,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/chart.js/samples/line-customTooltips.html#L7,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016334,2025-12-01 09:44:08.659742,2025-12-01 09:44:07.427001,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016324,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/chart.js/samples/pie-customTooltips.html#L7,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016324,2025-12-01 09:44:08.659725,2025-12-01 09:44:07.426996,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016321,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/ckeditor/samples/old/jquery.html#L10,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016321,2025-12-01 09:44:08.659707,2025-12-01 09:44:07.426990,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016318,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/jquery-knob/index.html#L5,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016318,2025-12-01 09:44:08.659690,2025-12-01 09:44:07.426985,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016308,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/jquery-slimscroll/examples/dynamic-content.html#L6,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016308,2025-12-01 09:44:08.659673,2025-12-01 09:44:07.426979,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016298,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/morris.js/examples/_template.html#L3,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016298,2025-12-01 09:44:08.659656,2025-12-01 09:44:07.426973,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016289,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/morris.js/examples/_template.html#L4,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016289,2025-12-01 09:44:08.659639,2025-12-01 09:44:07.426968,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016278,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/morris.js/examples/_template.html#L6,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016278,2025-12-01 09:44:08.659622,2025-12-01 09:44:07.426963,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016270,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/morris.js/examples/_template.html#L9,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016270,2025-12-01 09:44:08.659605,2025-12-01 09:44:07.426957,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016265,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/morris.js/examples/area-as-line.html#L3,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016265,2025-12-01 09:44:08.659589,2025-12-01 09:44:07.426952,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016254,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/morris.js/examples/area-as-line.html#L4,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016254,2025-12-01 09:44:08.659572,2025-12-01 09:44:07.426946,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
469016248,html.security.audit.missing-integrity.missing-integrity,Code,Medium,Open,Low,security,False,,,,aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce,https://github.com/aneeqa923/Secure-E-Commerce/blob/06960509fab4ac30dc9942f53d0cb4ccd40037c1/bower_components/morris.js/examples/area-as-line.html#L6,https://semgrep.dev/orgs/aneeqakhan988_personal_org/findings/469016248,2025-12-01 09:44:08.659555,2025-12-01 09:44:07.426941,refs/heads/main,,,,"This tag is missing an 'integrity' subresource integrity attribute. The 'integrity' attribute allows for the browser to verify that externally hosted files (for example from a CDN) are delivered without unexpected manipulation. Without this attribute, if an attacker can modify the externally hosted resource, this could lead to XSS and other types of attacks. To prevent this, include the base64-encoded cryptographic hash of the resource (file) you’re telling the browser to fetch in the 'integrity' attribute for all externally hosted files."
